[ 2017-06-03T08:44:05+08:00 ] /JSJD/index.php/ | INFO: Tag[ route_check ] --START--
[ 2017-06-03T11:00:10+08:00 ] /JSJD/index.php/Party/index | INFO: Run TokenBuild Behavior [ RunTime:0.000276s ]
[ 2017-06-03T11:00:10+08:00 ] /JSJD/index.php/Party/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000115s ]
[ 2017-06-03T11:00:10+08:00 ] /JSJD/index.php/Party/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000268s ]
[ 2017-06-03T11:00:10+08:00 ] /JSJD/index.php/Party/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001091s ]
[ 2017-06-03T11:00:10+08:00 ] /JSJD/index.php/Party/index | INFO: Tag[ view_end ] --START--
[ 2017-06-03T11:00:10+08:00 ] /JSJD/index.php/Party/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000457s ]
[ 2017-06-03T11:00:10+08:00 ] /JSJD/index.php/Party/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000513s ]
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | INFO: Tag[ route_check ] --START--
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | INFO: Run CheckRoute Behavior [ RunTime:0.001049s ]
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.001197s ]
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | INFO: Tag[ app_begin ] --START--
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000638s ]
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000733s ]
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8] Undefined index: sid functions.php 第 441 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8] Undefined index: sid functions.php 第 441 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | SQL: SHOW COLUMNS FROM `czxy_systemconfig` [ RunTime:0.003193s ]
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | SQL: SELECT * FROM `czxy_systemconfig` WHERE ( `ckey` = 'rotateimg' )  [ RunTime:0.000330s ]
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | SQL: SHOW COLUMNS FROM `czxy_stuinfo` [ RunTime:0.003413s ]
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | SQL: SELECT `face` FROM `czxy_stuinfo` WHERE ( `id` = null ) LIMIT 1   [ RunTime:0.000353s ]
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | SQL: SHOW COLUMNS FROM `czxy_departinfo` [ RunTime:0.002319s ]
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | SQL: SELECT `id`,`departname` FROM `czxy_departinfo`  [ RunTime:0.000249s ]
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | INFO: Tag[ view_template ] --START--
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000236s ]
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.000278s ]
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | INFO: Tag[ view_parse ] --START--
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [2] file_get_contents(./Index/Tpl/Public/top.html): failed to open stream: No such file or directory ThinkTemplate.class.php 第 702 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [2] file_get_contents(./Index/Tpl/Public/luenhuan.html): failed to open stream: No such file or directory ThinkTemplate.class.php 第 702 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [2] file_get_contents(./Index/Tpl/Public/footer.html): failed to open stream: No such file or directory ThinkTemplate.class.php 第 702 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-03T11:00:13+08:00 ] /JSJD/index.php/About/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
